session_id,endtime,gender,age,residence,ethnicity,ethnicity_rec,device,try
157624,2025-05-06T18:29:01Z,male,71,PT,white,White,desktop,2
157625,2025-05-06T18:28:26Z,male,36,PL,white/caucasian,White,laptop,2
157626,2025-05-06T18:26:00Z,male,37,ZA,indian,Asian,desktop,2
157627,2025-05-06T18:32:56Z,female,32,US,white,White,laptop,2
157628,2025-05-06T18:35:59Z,female,31,ZA,black,Black,laptop,2
157630,2025-05-06T18:26:22Z,male,20,PL,white,White,desktop,2
157631,2025-05-06T18:28:25Z,female,73,GB,white,White,desktop,2
157632,2025-05-06T18:31:19Z,male,55,US,white,White,laptop,2
157633,2025-05-06T18:26:16Z,male,36,CA,white,White,laptop,2
157634,2025-05-06T18:30:43Z,female,27,ZA,black,Black,laptop,2
157635,2025-05-06T18:29:01Z,female,50,US,biracial,Mixed,laptop,2
157637,2025-05-06T18:31:27Z,female,26,ZA,black african,Black,laptop,2
157638,2025-05-06T18:38:42Z,male,26,ES,white,White,laptop,2
157639,2025-05-06T18:30:20Z,male,30,PT,white,White,desktop,2
157641,2025-05-06T18:29:36Z,female,30,ZA,black,Black,laptop,2
157642,2025-05-06T18:37:57Z,male,20,ZA,african,Black,phone,2
157643,2025-05-06T19:00:37Z,female,32,US,white,White,laptop,2
157644,2025-05-06T18:41:12Z,female,26,GB,black,Black,laptop,2
157645,2025-05-06T18:33:17Z,female,50,PT,white / caucasian,White,desktop,2
157646,2025-05-06T18:41:14Z,male,26,ZA,black,Black,desktop,2
157647,2025-05-06T18:39:40Z,male,24,US,white,White,laptop,2
157648,2025-05-06T18:35:02Z,female,50,GB,asian,Asian,laptop,2
157649,2025-05-06T18:28:56Z,male,31,US,hispanic,Latine,desktop,2
157650,2025-05-06T18:40:24Z,female,28,IT,"white, eastern european",White,laptop,2
157652,2025-05-06T18:33:17Z,female,21,SK,white,White,laptop,2
157653,2025-05-06T18:39:26Z,female,31,ZA,black,Black,phone,2
157654,2025-05-06T18:39:14Z,female,47,ZA,african,Black,desktop,2
157655,2025-05-06T18:32:05Z,female,42,US,black/white,Mixed,laptop,2
157656,2025-05-06T18:37:25Z,male,66,ZA,black,Black,laptop,2
157657,2025-05-06T18:41:40Z,male,63,US,hispanic,Latine,laptop,2
157660,2025-05-06T18:58:28Z,male,24,US,white,White,laptop,2
157661,2025-05-06T18:47:18Z,male,24,ZA,black,Black,phone,2
157663,2025-05-06T18:35:39Z,female,45,US,white,White,laptop,2
157664,2025-05-06T18:37:56Z,female,23,ZA,black,Black,tablet,2
157665,2025-05-06T18:49:23Z,female,23,ZA,black,Black,laptop,2
157667,2025-05-06T19:04:21Z,female,33,US,caucasian,White,laptop,2
157668,2025-05-06T18:32:48Z,male,37,US,black,Black,desktop,2
157669,2025-05-06T18:42:36Z,male,29,IT,white,White,phone,2
157671,2025-05-06T18:54:20Z,male,24,CA,black,Black,desktop,2
157672,2025-05-06T18:35:05Z,female,25,PL,white,White,laptop,2
157675,2025-05-06T18:33:32Z,male,51,US,white,White,laptop,2
157676,2025-05-06T18:38:34Z,male,37,AR,hispanic/latino,Latine,laptop,2
157678,2025-05-06T18:39:56Z,female,25,ZA,black african,Black,phone,2
157679,2025-05-06T18:36:28Z,male,27,US,white,White,laptop,2
157682,2025-05-06T18:35:46Z,female,32,ZA,white,White,phone,2
157683,2025-05-06T18:35:50Z,male,27,ZA,black,Black,phone,2
157684,2025-05-06T18:38:59Z,male,30,GB,caucasian,White,laptop,2
157685,2025-05-06T18:38:18Z,male,18,GB,white,White,laptop,2
157686,2025-05-06T18:46:05Z,male,30,US,white,White,laptop,2
157687,2025-05-06T18:42:54Z,male,32,US,hispanic,Latine,desktop,2
157688,2025-05-06T18:41:54Z,male,23,GB,black,Black,laptop,2
157690,2025-05-06T18:43:00Z,female,22,KE,black,Black,laptop,2
157692,2025-05-06T18:34:44Z,male,58,US,white,White,desktop,2
157694,2025-05-06T18:37:55Z,male,25,US,black,Black,laptop,2
157696,2025-05-06T18:47:07Z,female,23,ZA,black,Black,laptop,2
157698,2025-05-06T19:13:58Z,male,33,GB,carribean,Ambiguous label,phone,2
157701,2025-05-06T19:04:02Z,male,27,PL,white,White,desktop,2
157702,2025-05-06T18:38:45Z,male,38,US,white,White,laptop,2
157704,2025-05-06T18:36:27Z,female,28,ZA,black,Black,desktop,2
157705,2025-05-06T18:49:01Z,female,22,ZA,black,Black,desktop,2
157706,2025-05-06T18:44:35Z,male,47,ES,white,White,laptop,2
157708,2025-05-06T18:38:05Z,female,28,ZA,black,Black,phone,2
157709,2025-05-06T18:51:34Z,male,35,ZA,black,Black,laptop,2
157710,2025-05-06T19:17:27Z,male,23,ZA,black,Black,laptop,2
157714,2025-05-06T18:38:33Z,female,25,ZA,black,Black,phone,2
157716,2025-05-06T18:44:53Z,female,30,ZA,black,Black,phone,2
157718,2025-05-06T18:39:12Z,male,39,US,samoan,Indigenous / Pacific Islander,desktop,2
157719,2025-05-06T18:45:06Z,female,23,US,latina,Latine,phone,2
157720,2025-05-06T18:44:06Z,male,23,US,mix,Mixed,laptop,2
157723,2025-05-06T18:54:49Z,female,30,ZA,black african,Black,phone,2
157724,2025-05-06T18:42:07Z,male,21,IN,asian,Asian,laptop,2
157725,2025-05-06T18:42:38Z,male,24,PT,white,White,laptop,2
157726,2025-05-06T18:41:41Z,female,34,IN,asian,Asian,laptop,2
157727,2025-05-06T18:43:15Z,female,37,GB,white british,White,laptop,2
157728,2025-05-06T18:40:06Z,female,26,GB,white british,White,phone,2
157729,2025-05-06T18:47:36Z,female,30,ZA,race,Ambiguous label,laptop,2
157730,2025-05-06T18:54:18Z,male,27,KE,black,Black,laptop,2
157731,2025-05-06T18:45:52Z,male,33,US,hispanic,Latine,phone,2
157733,2025-05-06T18:49:48Z,male,21,ZA,black,Black,desktop,2
157735,2025-05-06T18:47:44Z,female,26,US,black,Black,desktop,2
157736,2025-05-06T18:48:55Z,female,34,CL,caucasian,White,laptop,2
157737,2025-05-06T18:45:39Z,male,36,ZA,black,Black,laptop,2
157738,2025-05-06T18:54:59Z,female,28,GB,black,Black,laptop,2
157739,2025-05-06T18:54:32Z,male,32,US,hispanic,Latine,laptop,2
157740,2025-05-06T18:51:08Z,female,48,CH,white,White,laptop,2
157741,2025-05-06T18:43:36Z,female,34,ES,white,White,desktop,2
157742,2025-05-06T18:48:27Z,female,22,ZA,black,Black,desktop,2
157744,2025-05-06T18:46:43Z,male,20,GB,black/african,Black,laptop,2
157746,2025-05-06T18:49:36Z,female,50,GB,white british,White,desktop,2
157747,2025-05-06T18:53:55Z,female,37,US,white,White,laptop,2
157748,2025-05-06T18:59:22Z,female,48,ZA,black,Black,desktop,2
157749,2025-05-06T18:48:52Z,male,26,PL,polish,White,laptop,2
157750,2025-05-06T18:45:30Z,female,31,ZA,black,Black,phone,2
157751,2025-05-06T18:46:07Z,male,28,CL,latino,Latine,laptop,2
157752,2025-05-06T18:44:41Z,male,68,US,white,White,laptop,2
157753,2025-05-06T19:03:42Z,male,23,GB,white other - romanian,White,laptop,2
157754,2025-05-06T18:50:08Z,female,49,GB,white,White,laptop,2
157755,2025-05-06T19:09:11Z,male,32,US,white,White,laptop,2
157756,2025-05-06T18:48:29Z,male,51,US,white,White,laptop,2
157757,2025-05-06T18:51:12Z,male,19,ZA,black,Black,tablet,2
157758,2025-05-06T19:10:43Z,male,36,US,white,White,desktop,2
157759,2025-05-06T18:54:30Z,male,30,ZA,black,Black,phone,2
157760,2025-05-06T18:53:40Z,male,27,IT,white,White,laptop,2
157761,2025-05-06T18:54:17Z,female,27,ZA,black,Black,desktop,2
157762,2025-05-06T18:53:08Z,male,25,GB,white,White,laptop,2
157763,2025-05-06T18:54:12Z,male,30,ZA,black,Black,desktop,2
157764,2025-05-06T18:54:36Z,male,23,US,black american,Black,laptop,2
157765,2025-05-06T18:57:28Z,male,30,ZA,coloured,Black,desktop,2
157766,2025-05-06T19:02:47Z,male,66,US,white,White,desktop,2
157767,2025-05-06T19:08:30Z,male,27,US,white,White,desktop,2
157768,2025-05-06T18:47:00Z,male,35,DE,white,White,laptop,2
157770,2025-05-06T18:53:57Z,female,21,ZA,black,Black,phone,2
157771,2025-05-06T18:58:58Z,female,32,ZA,african,Black,laptop,2
157772,2025-05-06T19:14:20Z,female,28,ZA,african,Black,laptop,2
157773,2025-05-06T18:53:19Z,male,29,PT,white,White,desktop,2
157777,2025-05-06T18:53:38Z,male,23,PL,white,White,desktop,2
157778,2025-05-06T18:56:07Z,female,76,US,white,White,laptop,2
157780,2025-05-06T18:51:03Z,female,32,US,european american,White,laptop,2
157782,2025-05-06T18:56:15Z,female,21,ZA,black,Black,desktop,2
157783,2025-05-06T18:52:53Z,female,37,GB,white & asian,Mixed,laptop,2
157784,2025-05-06T18:58:58Z,male,37,ZA,black,Black,laptop,2
157785,2025-05-06T18:52:01Z,male,23,US,black,Black,laptop,2
157786,2025-05-06T19:12:07Z,male,22,ZA,black african,Black,laptop,2
157787,2025-05-06T18:56:32Z,male,38,HU,white,White,desktop,2
157788,2025-05-06T18:54:24Z,female,22,ZA,black,Black,laptop,2
157791,2025-05-06T18:58:18Z,male,35,ES,white/spanish,White,desktop,2
157793,2025-05-06T18:54:19Z,female,48,GB,white/british,White,laptop,2
157795,2025-05-06T18:57:12Z,male,36,US,white,White,desktop,2
157797,2025-05-06T19:02:02Z,female,23,ZA,black,Black,phone,2
157798,2025-05-06T19:05:04Z,male,39,ZA,african,Black,phone,2
157799,2025-05-06T19:16:39Z,male,24,US,white,White,laptop,2
157800,2025-05-06T18:58:56Z,female,53,ZA,black,Black,phone,2
157801,2025-05-06T19:02:06Z,male,52,GB,philippine,Asian,laptop,2
157802,2025-05-06T19:04:46Z,female,43,ZA,black,Black,desktop,2
157804,2025-05-06T19:00:25Z,female,31,GB,black-african,Black,phone,2
157805,2025-05-06T19:31:24Z,male,38,ZA,black,Black,laptop,2
157806,2025-05-06T19:23:22Z,male,24,US,white,White,laptop,2
157808,2025-05-06T19:36:55Z,male,27,US,white,White,laptop,2
157809,2025-05-06T19:40:11Z,male,23,ZA,african,Black,phone,2
